,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request timestamp1,Request Hour,Request time slots,Supply Demand Status
1468,4196,City,155.0,Trip Completed,14-07-2016 05:29:40,14-07-2016 06:36:39,2016-07-14 05:29:40,5,Late Night,Supply
1469,5174,City,155.0,Trip Completed,14-07-2016 20:29:43,14-07-2016 21:24:38,2016-07-14 20:29:43,20,Late Evening,Supply
1470,5480,City,155.0,Trip Completed,15-07-2016 04:51:02,15-07-2016 06:03:45,2016-07-15 04:51:02,4,Late Night,Supply
1471,5883,Airport,155.0,Trip Completed,15-07-2016 09:39:54,15-07-2016 10:48:56,2016-07-15 09:39:54,9,Morning,Supply
1472,6013,Airport,155.0,Trip Completed,15-07-2016 12:26:51,15-07-2016 13:03:34,2016-07-15 12:26:51,12,Noon,Supply
1473,438,City,156.0,Trip Completed,11/7/2016 9:05,11/7/2016 10:14,2016-07-11 09:05:00,9,Morning,Supply
1474,636,City,156.0,Trip Completed,11/7/2016 12:25,11/7/2016 13:09,2016-07-11 12:25:00,12,Noon,Supply
1475,1938,Airport,156.0,Trip Completed,12/7/2016 11:21,12/7/2016 12:03,2016-07-12 11:21:00,11,Morning,Supply
1476,2129,Airport,156.0,Trip Completed,12/7/2016 17:06,12/7/2016 18:18,2016-07-12 17:06:00,17,Noon,Supply
1477,3337,Airport,156.0,Trip Completed,13-07-2016 12:42:45,13-07-2016 13:50:52,2016-07-13 12:42:45,12,Noon,Supply
1478,3472,City,156.0,Trip Completed,13-07-2016 17:16:47,13-07-2016 18:06:23,2016-07-13 17:16:47,17,Noon,Supply
1479,3991,City,156.0,Trip Completed,13-07-2016 23:24:37,14-07-2016 00:06:50,2016-07-13 23:24:37,23,Late Evening,Supply
1480,4221,Airport,156.0,Trip Completed,14-07-2016 05:46:40,14-07-2016 06:35:16,2016-07-14 05:46:40,5,Late Night,Supply
1481,5719,Airport,156.0,Trip Completed,15-07-2016 07:45:50,15-07-2016 08:21:28,2016-07-15 07:45:50,7,Morning,Supply
1482,143,Airport,157.0,Trip Completed,11/7/2016 5:24,11/7/2016 6:01,2016-07-11 05:24:00,5,Late Night,Supply
1483,784,City,157.0,Trip Completed,11/7/2016 16:50,11/7/2016 17:23,2016-07-11 16:50:00,16,Noon,Supply
1484,1020,Airport,157.0,Trip Completed,11/7/2016 19:17,11/7/2016 20:08,2016-07-11 19:17:00,19,Late Evening,Supply
1485,2934,City,157.0,Trip Completed,13-07-2016 06:28:12,13-07-2016 07:10:08,2016-07-13 06:28:12,6,Morning,Supply
1486,4073,City,157.0,Trip Completed,14-07-2016 02:10:36,14-07-2016 02:54:21,2016-07-14 02:10:36,2,Late Night,Supply
1487,4751,City,157.0,Trip Completed,14-07-2016 15:18:31,14-07-2016 16:12:44,2016-07-14 15:18:31,15,Noon,Supply
1488,5275,City,157.0,Trip Completed,14-07-2016 21:38:10,14-07-2016 22:21:52,2016-07-14 21:38:10,21,Late Evening,Supply
1489,1262,Airport,158.0,Trip Completed,11/7/2016 22:00,11/7/2016 23:04,2016-07-11 22:00:00,22,Late Evening,Supply
1490,1600,City,158.0,Trip Completed,12/7/2016 6:39,12/7/2016 7:13,2016-07-12 06:39:00,6,Morning,Supply
1491,2016,City,158.0,Trip Completed,12/7/2016 13:34,12/7/2016 14:36,2016-07-12 13:34:00,13,Noon,Supply
1492,2370,Airport,158.0,Trip Completed,12/7/2016 19:37,12/7/2016 20:11,2016-07-12 19:37:00,19,Late Evening,Supply
1493,3192,Airport,158.0,Trip Completed,13-07-2016 09:32:25,13-07-2016 10:42:22,2016-07-13 09:32:25,9,Morning,Supply
1494,3367,Airport,158.0,Trip Completed,13-07-2016 13:51:00,13-07-2016 14:29:30,2016-07-13 13:51:00,13,Noon,Supply
1495,3952,City,158.0,Trip Completed,13-07-2016 22:45:09,13-07-2016 23:41:02,2016-07-13 22:45:09,22,Late Evening,Supply
1496,4517,Airport,158.0,Trip Completed,14-07-2016 09:22:47,14-07-2016 10:04:44,2016-07-14 09:22:47,9,Morning,Supply
1497,4944,City,158.0,Trip Completed,14-07-2016 18:33:03,14-07-2016 19:04:51,2016-07-14 18:33:03,18,Late Evening,Supply
1498,6037,Airport,158.0,Trip Completed,15-07-2016 13:03:25,15-07-2016 14:01:33,2016-07-15 13:03:25,13,Noon,Supply
1499,6385,Airport,158.0,Trip Completed,15-07-2016 19:19:47,15-07-2016 20:21:00,2016-07-15 19:19:47,19,Late Evening,Supply
1500,398,City,159.0,Trip Completed,11/7/2016 8:26,11/7/2016 9:32,2016-07-11 08:26:00,8,Morning,Supply
1501,2163,Airport,159.0,Trip Completed,12/7/2016 17:30,12/7/2016 18:07,2016-07-12 17:30:00,17,Noon,Supply
1502,3985,Airport,159.0,Trip Completed,13-07-2016 23:15:18,14-07-2016 00:33:31,2016-07-13 23:15:18,23,Late Evening,Supply
1503,4780,City,159.0,Trip Completed,14-07-2016 16:29:40,14-07-2016 16:58:40,2016-07-14 16:29:40,16,Noon,Supply
1504,5453,City,159.0,Trip Completed,15-07-2016 03:38:02,15-07-2016 04:28:09,2016-07-15 03:38:02,3,Late Night,Supply
1505,5807,City,159.0,Trip Completed,15-07-2016 08:41:35,15-07-2016 09:11:58,2016-07-15 08:41:35,8,Morning,Supply
1506,6074,Airport,159.0,Trip Completed,15-07-2016 14:07:10,15-07-2016 14:56:19,2016-07-15 14:07:10,14,Noon,Supply
1507,6651,City,159.0,Trip Completed,15-07-2016 22:06:53,15-07-2016 22:46:22,2016-07-15 22:06:53,22,Late Evening,Supply
1508,223,Airport,160.0,Trip Completed,11/7/2016 6:13,11/7/2016 7:05,2016-07-11 06:13:00,6,Morning,Supply
1509,680,City,160.0,Trip Completed,11/7/2016 13:30,11/7/2016 14:38,2016-07-11 13:30:00,13,Noon,Supply
1510,887,Airport,160.0,Trip Completed,11/7/2016 18:10,11/7/2016 18:47,2016-07-11 18:10:00,18,Late Evening,Supply
1511,1689,Airport,160.0,Trip Completed,12/7/2016 7:51,12/7/2016 8:32,2016-07-12 07:51:00,7,Morning,Supply
1512,1939,City,160.0,Trip Completed,12/7/2016 11:18,12/7/2016 11:54,2016-07-12 11:18:00,11,Morning,Supply
1513,2182,City,160.0,Trip Completed,12/7/2016 17:42,12/7/2016 18:30,2016-07-12 17:42:00,17,Noon,Supply
1514,3223,Airport,160.0,Trip Completed,13-07-2016 09:48:30,13-07-2016 10:31:41,2016-07-13 09:48:30,9,Morning,Supply
1515,3819,Airport,160.0,Trip Completed,13-07-2016 21:08:10,13-07-2016 21:48:44,2016-07-13 21:08:10,21,Late Evening,Supply
1516,4823,Airport,160.0,Trip Completed,14-07-2016 17:22:20,14-07-2016 18:38:29,2016-07-14 17:22:20,17,Noon,Supply
1517,5431,Airport,160.0,Trip Completed,15-07-2016 02:38:30,15-07-2016 03:23:54,2016-07-15 02:38:30,2,Late Night,Supply
1518,6353,Airport,160.0,Trip Completed,15-07-2016 18:57:01,15-07-2016 19:27:57,2016-07-15 18:57:01,18,Late Evening,Supply
1519,163,City,161.0,Trip Completed,11/7/2016 5:35,11/7/2016 6:49,2016-07-11 05:35:00,5,Late Night,Supply
1520,706,Airport,161.0,Trip Completed,11/7/2016 14:12,11/7/2016 15:27,2016-07-11 14:12:00,14,Noon,Supply
1521,1214,Airport,161.0,Trip Completed,11/7/2016 21:30,11/7/2016 21:57,2016-07-11 21:30:00,21,Late Evening,Supply
1522,1399,City,161.0,Trip Completed,12/7/2016 2:35,12/7/2016 3:42,2016-07-12 02:35:00,2,Late Night,Supply
1523,1574,Airport,161.0,Trip Completed,12/7/2016 6:26,12/7/2016 7:15,2016-07-12 06:26:00,6,Morning,Supply
1524,1870,City,161.0,Trip Completed,12/7/2016 10:01,12/7/2016 10:42,2016-07-12 10:01:00,10,Morning,Supply
1525,2267,Airport,161.0,Trip Completed,12/7/2016 18:33,12/7/2016 19:36,2016-07-12 18:33:00,18,Late Evening,Supply
1526,2658,Airport,161.0,Trip Completed,12/7/2016 23:18,13-07-2016 00:03:21,2016-07-12 23:18:00,23,Late Evening,Supply
1527,3048,Airport,161.0,Trip Completed,13-07-2016 07:41:17,13-07-2016 08:14:19,2016-07-13 07:41:17,7,Morning,Supply
1528,3301,Airport,161.0,Trip Completed,13-07-2016 11:41:40,13-07-2016 12:28:38,2016-07-13 11:41:40,11,Morning,Supply
1529,3477,City,161.0,Trip Completed,13-07-2016 17:18:05,13-07-2016 18:09:59,2016-07-13 17:18:05,17,Noon,Supply
1530,4371,City,161.0,Trip Completed,14-07-2016 07:34:57,14-07-2016 08:24:33,2016-07-14 07:34:57,7,Morning,Supply
1531,445,City,162.0,Trip Completed,11/7/2016 9:06,11/7/2016 10:05,2016-07-11 09:06:00,9,Morning,Supply
1532,1100,Airport,162.0,Trip Completed,11/7/2016 20:10,11/7/2016 20:52,2016-07-11 20:10:00,20,Late Evening,Supply
1533,1961,City,162.0,Trip Completed,12/7/2016 11:53,12/7/2016 12:27,2016-07-12 11:53:00,11,Morning,Supply
1534,3215,Airport,162.0,Trip Completed,13-07-2016 09:49:32,13-07-2016 10:57:30,2016-07-13 09:49:32,9,Morning,Supply
1535,3997,Airport,162.0,Trip Completed,13-07-2016 23:36:23,14-07-2016 00:22:26,2016-07-13 23:36:23,23,Late Evening,Supply
1536,4385,City,162.0,Trip Completed,14-07-2016 07:51:59,14-07-2016 08:24:08,2016-07-14 07:51:59,7,Morning,Supply
1537,4736,City,162.0,Trip Completed,14-07-2016 14:31:20,14-07-2016 15:50:58,2016-07-14 14:31:20,14,Noon,Supply
1538,5291,Airport,162.0,Trip Completed,14-07-2016 21:48:06,14-07-2016 22:45:23,2016-07-14 21:48:06,21,Late Evening,Supply
1539,5350,City,162.0,Trip Completed,14-07-2016 22:52:35,14-07-2016 23:42:51,2016-07-14 22:52:35,22,Late Evening,Supply
1540,5768,City,162.0,Trip Completed,15-07-2016 08:27:01,15-07-2016 09:30:13,2016-07-15 08:27:01,8,Morning,Supply
1541,675,City,163.0,Trip Completed,11/7/2016 13:24,11/7/2016 13:55,2016-07-11 13:24:00,13,Noon,Supply
1542,1996,Airport,163.0,Trip Completed,12/7/2016 12:57,12/7/2016 14:06,2016-07-12 12:57:00,12,Noon,Supply
1543,2510,City,163.0,Trip Completed,12/7/2016 21:01,12/7/2016 21:50,2016-07-12 21:01:00,21,Late Evening,Supply
1544,3969,Airport,163.0,Trip Completed,13-07-2016 22:58:22,13-07-2016 23:58:00,2016-07-13 22:58:22,22,Late Evening,Supply
1545,4397,City,163.0,Trip Completed,14-07-2016 07:56:05,14-07-2016 08:57:30,2016-07-14 07:56:05,7,Morning,Supply
1546,5326,City,163.0,Trip Completed,14-07-2016 22:09:30,14-07-2016 23:13:16,2016-07-14 22:09:30,22,Late Evening,Supply
1547,5987,City,163.0,Trip Completed,15-07-2016 11:42:14,15-07-2016 12:49:39,2016-07-15 11:42:14,11,Morning,Supply
1548,6152,Airport,163.0,Trip Completed,15-07-2016 16:15:34,15-07-2016 17:16:45,2016-07-15 16:15:34,16,Noon,Supply
1549,6317,City,163.0,Trip Completed,15-07-2016 18:35:57,15-07-2016 19:05:06,2016-07-15 18:35:57,18,Late Evening,Supply
1550,602,City,164.0,Trip Completed,11/7/2016 11:38,11/7/2016 12:57,2016-07-11 11:38:00,11,Morning,Supply
1551,981,City,164.0,Trip Completed,11/7/2016 19:01,11/7/2016 19:39,2016-07-11 19:01:00,19,Late Evening,Supply
1552,1317,Airport,164.0,Trip Completed,11/7/2016 22:57,11/7/2016 23:52,2016-07-11 22:57:00,22,Late Evening,Supply
1553,2112,Airport,164.0,Trip Completed,12/7/2016 16:32,12/7/2016 17:03,2016-07-12 16:32:00,16,Noon,Supply
1554,2365,City,164.0,Trip Completed,12/7/2016 19:34,12/7/2016 20:12,2016-07-12 19:34:00,19,Late Evening,Supply
1555,2849,City,164.0,Trip Completed,13-07-2016 05:29:42,13-07-2016 06:34:27,2016-07-13 05:29:42,5,Late Night,Supply
1556,4573,City,164.0,Trip Completed,14-07-2016 09:47:53,14-07-2016 10:47:05,2016-07-14 09:47:53,9,Morning,Supply
1557,5095,City,164.0,Trip Completed,14-07-2016 19:48:45,14-07-2016 20:55:36,2016-07-14 19:48:45,19,Late Evening,Supply
1558,741,Airport,165.0,Trip Completed,11/7/2016 15:39,11/7/2016 16:27,2016-07-11 15:39:00,15,Noon,Supply
1559,1873,City,165.0,Trip Completed,12/7/2016 9:59,12/7/2016 10:44,2016-07-12 09:59:00,9,Morning,Supply
1560,2134,Airport,165.0,Trip Completed,12/7/2016 17:14,12/7/2016 17:44,2016-07-12 17:14:00,17,Noon,Supply
1561,3461,Airport,165.0,Trip Completed,13-07-2016 17:04:19,13-07-2016 18:07:53,2016-07-13 17:04:19,17,Noon,Supply
1562,3711,Airport,165.0,Trip Completed,13-07-2016 19:47:15,13-07-2016 20:46:01,2016-07-13 19:47:15,19,Late Evening,Supply
1563,5001,Airport,165.0,Trip Completed,14-07-2016 18:59:05,14-07-2016 19:35:00,2016-07-14 18:59:05,18,Late Evening,Supply
1564,248,City,166.0,Trip Completed,11/7/2016 6:38,11/7/2016 7:45,2016-07-11 06:38:00,6,Morning,Supply
1565,1321,Airport,166.0,Trip Completed,11/7/2016 23:01,12/7/2016 0:05,2016-07-11 23:01:00,23,Late Evening,Supply
1566,1997,City,166.0,Trip Completed,12/7/2016 13:02,12/7/2016 13:57,2016-07-12 13:02:00,13,Noon,Supply
1567,2544,City,166.0,Trip Completed,12/7/2016 21:22,12/7/2016 21:51,2016-07-12 21:22:00,21,Late Evening,Supply
1568,3863,City,166.0,Trip Completed,13-07-2016 21:44:48,13-07-2016 22:50:38,2016-07-13 21:44:48,21,Late Evening,Supply
1569,4336,City,166.0,Trip Completed,14-07-2016 07:14:05,14-07-2016 08:34:21,2016-07-14 07:14:05,7,Morning,Supply
1570,4754,City,166.0,Trip Completed,14-07-2016 15:24:45,14-07-2016 16:18:25,2016-07-14 15:24:45,15,Noon,Supply
1571,6620,City,166.0,Trip Completed,15-07-2016 21:48:02,15-07-2016 22:36:08,2016-07-15 21:48:02,21,Late Evening,Supply
1572,500,Airport,167.0,Trip Completed,11/7/2016 9:38,11/7/2016 10:12,2016-07-11 09:38:00,9,Morning,Supply
1573,1518,City,167.0,Trip Completed,12/7/2016 5:50,12/7/2016 6:38,2016-07-12 05:50:00,5,Late Night,Supply
1574,3082,City,167.0,Trip Completed,13-07-2016 08:10:03,13-07-2016 08:50:37,2016-07-13 08:10:03,8,Morning,Supply
1575,3478,Airport,167.0,Trip Completed,13-07-2016 17:19:57,13-07-2016 17:53:56,2016-07-13 17:19:57,17,Noon,Supply
1576,4539,City,167.0,Trip Completed,14-07-2016 09:35:42,14-07-2016 10:46:02,2016-07-14 09:35:42,9,Morning,Supply
1577,4791,City,167.0,Trip Completed,14-07-2016 16:43:10,14-07-2016 17:32:58,2016-07-14 16:43:10,16,Noon,Supply
1578,5263,City,167.0,Trip Completed,14-07-2016 21:30:34,14-07-2016 21:59:26,2016-07-14 21:30:34,21,Late Evening,Supply
1579,1679,City,168.0,Trip Completed,12/7/2016 7:46,12/7/2016 8:24,2016-07-12 07:46:00,7,Morning,Supply
1580,2276,Airport,168.0,Trip Completed,12/7/2016 18:38,12/7/2016 19:46,2016-07-12 18:38:00,18,Late Evening,Supply
1581,2747,Airport,168.0,Trip Completed,13-07-2016 03:17:00,13-07-2016 03:54:54,2016-07-13 03:17:00,3,Late Night,Supply
1582,3370,City,168.0,Trip Completed,13-07-2016 13:56:50,13-07-2016 14:56:07,2016-07-13 13:56:50,13,Noon,Supply
1583,3741,Airport,168.0,Trip Completed,13-07-2016 20:14:21,13-07-2016 21:21:35,2016-07-13 20:14:21,20,Late Evening,Supply
1584,4266,Airport,168.0,Trip Completed,14-07-2016 06:10:03,14-07-2016 06:56:04,2016-07-14 06:10:03,6,Morning,Supply
1585,5596,City,168.0,Trip Completed,15-07-2016 06:08:33,15-07-2016 06:51:04,2016-07-15 06:08:33,6,Morning,Supply
1586,5961,Airport,168.0,Trip Completed,15-07-2016 10:55:52,15-07-2016 11:54:35,2016-07-15 10:55:52,10,Morning,Supply
1587,6418,City,168.0,Trip Completed,15-07-2016 19:45:28,15-07-2016 20:22:56,2016-07-15 19:45:28,19,Late Evening,Supply
1588,759,City,169.0,Trip Completed,11/7/2016 16:16,11/7/2016 16:47,2016-07-11 16:16:00,16,Noon,Supply
1589,2524,Airport,169.0,Trip Completed,12/7/2016 21:09,12/7/2016 21:55,2016-07-12 21:09:00,21,Late Evening,Supply
1590,2769,Airport,169.0,Trip Completed,13-07-2016 04:13:56,13-07-2016 05:06:39,2016-07-13 04:13:56,4,Late Night,Supply
1591,5071,Airport,169.0,Trip Completed,14-07-2016 19:30:33,14-07-2016 20:17:28,2016-07-14 19:30:33,19,Late Evening,Supply
1592,5287,City,169.0,Trip Completed,14-07-2016 21:46:45,14-07-2016 22:35:39,2016-07-14 21:46:45,21,Late Evening,Supply
1593,33,Airport,170.0,Trip Completed,11/7/2016 2:17,11/7/2016 3:31,2016-07-11 02:17:00,2,Late Night,Supply
1594,2692,City,170.0,Trip Completed,13-07-2016 00:42:20,13-07-2016 01:40:54,2016-07-13 00:42:20,0,Late Night,Supply
1595,2835,City,170.0,Trip Completed,13-07-2016 05:19:47,13-07-2016 06:24:44,2016-07-13 05:19:47,5,Late Night,Supply
1596,3122,Airport,170.0,Trip Completed,13-07-2016 08:37:13,13-07-2016 09:13:33,2016-07-13 08:37:13,8,Morning,Supply
1597,3465,City,170.0,Trip Completed,13-07-2016 17:12:20,13-07-2016 18:03:50,2016-07-13 17:12:20,17,Noon,Supply
1598,3857,City,170.0,Trip Completed,13-07-2016 21:34:05,13-07-2016 22:46:22,2016-07-13 21:34:05,21,Late Evening,Supply
1599,4343,Airport,170.0,Trip Completed,14-07-2016 07:17:34,14-07-2016 08:07:51,2016-07-14 07:17:34,7,Morning,Supply
1600,4417,City,170.0,Trip Completed,14-07-2016 08:13:37,14-07-2016 09:07:38,2016-07-14 08:13:37,8,Morning,Supply
1601,5756,City,170.0,Trip Completed,15-07-2016 08:03:01,15-07-2016 08:51:47,2016-07-15 08:03:01,8,Morning,Supply
1602,5907,Airport,170.0,Trip Completed,15-07-2016 09:56:35,15-07-2016 11:04:43,2016-07-15 09:56:35,9,Morning,Supply
1603,699,Airport,171.0,Trip Completed,11/7/2016 14:02,11/7/2016 15:02,2016-07-11 14:02:00,14,Noon,Supply
1604,821,City,171.0,Trip Completed,11/7/2016 17:34,11/7/2016 17:57,2016-07-11 17:34:00,17,Noon,Supply
1605,2085,City,171.0,Trip Completed,12/7/2016 15:41,12/7/2016 16:27,2016-07-12 15:41:00,15,Noon,Supply
1606,2346,Airport,171.0,Trip Completed,12/7/2016 19:17,12/7/2016 20:04,2016-07-12 19:17:00,19,Late Evening,Supply
1607,2704,City,171.0,Trip Completed,13-07-2016 01:12:32,13-07-2016 01:58:09,2016-07-13 01:12:32,1,Late Night,Supply
1608,2901,Airport,171.0,Trip Completed,13-07-2016 06:04:24,13-07-2016 07:17:36,2016-07-13 06:04:24,6,Morning,Supply
1609,3475,City,171.0,Trip Completed,13-07-2016 17:19:55,13-07-2016 17:55:50,2016-07-13 17:19:55,17,Noon,Supply
1610,3743,Airport,171.0,Trip Completed,13-07-2016 20:19:50,13-07-2016 21:10:17,2016-07-13 20:19:50,20,Late Evening,Supply
1611,5209,Airport,171.0,Trip Completed,14-07-2016 20:58:21,14-07-2016 21:59:37,2016-07-14 20:58:21,20,Late Evening,Supply
1612,6674,Airport,171.0,Trip Completed,15-07-2016 22:25:32,15-07-2016 23:08:33,2016-07-15 22:25:32,22,Late Evening,Supply
1613,714,City,172.0,Trip Completed,11/7/2016 14:28,11/7/2016 15:34,2016-07-11 14:28:00,14,Noon,Supply
1614,792,Airport,172.0,Trip Completed,11/7/2016 17:01,11/7/2016 17:44,2016-07-11 17:01:00,17,Noon,Supply
1615,1341,Airport,172.0,Trip Completed,11/7/2016 23:26,12/7/2016 0:06,2016-07-11 23:26:00,23,Late Evening,Supply
1616,1745,City,172.0,Trip Completed,12/7/2016 8:22,12/7/2016 9:13,2016-07-12 08:22:00,8,Morning,Supply
1617,1971,City,172.0,Trip Completed,12/7/2016 12:08,12/7/2016 13:25,2016-07-12 12:08:00,12,Noon,Supply
1618,2632,City,172.0,Trip Completed,12/7/2016 22:19,12/7/2016 23:21,2016-07-12 22:19:00,22,Late Evening,Supply
1619,2935,City,172.0,Trip Completed,13-07-2016 06:30:08,13-07-2016 07:01:42,2016-07-13 06:30:08,6,Morning,Supply
1620,3142,Airport,172.0,Trip Completed,13-07-2016 08:50:45,13-07-2016 09:59:05,2016-07-13 08:50:45,8,Morning,Supply
1621,4516,City,172.0,Trip Completed,14-07-2016 09:11:02,14-07-2016 09:57:19,2016-07-14 09:11:02,9,Morning,Supply
1622,4605,Airport,172.0,Trip Completed,14-07-2016 10:14:36,14-07-2016 11:25:20,2016-07-14 10:14:36,10,Morning,Supply
1623,5936,Airport,172.0,Trip Completed,15-07-2016 10:17:39,15-07-2016 11:04:32,2016-07-15 10:17:39,10,Morning,Supply
1624,6621,City,172.0,Trip Completed,15-07-2016 21:49:39,15-07-2016 22:30:22,2016-07-15 21:49:39,21,Late Evening,Supply
1625,752,Airport,173.0,Trip Completed,11/7/2016 16:03,11/7/2016 17:08,2016-07-11 16:03:00,16,Noon,Supply
1626,1336,City,173.0,Trip Completed,11/7/2016 23:17,11/7/2016 23:52,2016-07-11 23:17:00,23,Late Evening,Supply
1627,1836,Airport,173.0,Trip Completed,12/7/2016 9:37,12/7/2016 10:19,2016-07-12 09:37:00,9,Morning,Supply
1628,2447,Airport,173.0,Trip Completed,12/7/2016 20:24,12/7/2016 21:36,2016-07-12 20:24:00,20,Late Evening,Supply
1629,3517,Airport,173.0,Trip Completed,13-07-2016 17:46:30,13-07-2016 18:35:16,2016-07-13 17:46:30,17,Noon,Supply
1630,3831,Airport,173.0,Trip Completed,13-07-2016 21:16:33,13-07-2016 22:16:02,2016-07-13 21:16:33,21,Late Evening,Supply
1631,4136,City,173.0,Trip Completed,14-07-2016 04:46:17,14-07-2016 05:21:42,2016-07-14 04:46:17,4,Late Night,Supply
1632,4700,Airport,173.0,Trip Completed,14-07-2016 13:08:15,14-07-2016 13:54:59,2016-07-14 13:08:15,13,Noon,Supply
1633,5484,City,173.0,Trip Completed,15-07-2016 04:54:59,15-07-2016 05:47:16,2016-07-15 04:54:59,4,Late Night,Supply
1634,5900,City,173.0,Trip Completed,15-07-2016 09:53:30,15-07-2016 10:44:45,2016-07-15 09:53:30,9,Morning,Supply
1635,6634,Airport,173.0,Trip Completed,15-07-2016 22:03:00,15-07-2016 22:44:41,2016-07-15 22:03:00,22,Late Evening,Supply
1636,426,City,174.0,Trip Completed,11/7/2016 8:48,11/7/2016 9:53,2016-07-11 08:48:00,8,Morning,Supply
1637,1320,City,174.0,Trip Completed,11/7/2016 22:52,12/7/2016 0:06,2016-07-11 22:52:00,22,Late Evening,Supply
1638,1588,City,174.0,Trip Completed,12/7/2016 6:32,12/7/2016 7:19,2016-07-12 06:32:00,6,Morning,Supply
1639,2375,Airport,174.0,Trip Completed,12/7/2016 19:38,12/7/2016 20:38,2016-07-12 19:38:00,19,Late Evening,Supply
1640,4411,Airport,174.0,Trip Completed,14-07-2016 08:09:40,14-07-2016 08:52:11,2016-07-14 08:09:40,8,Morning,Supply
1641,4769,Airport,174.0,Trip Completed,14-07-2016 15:42:35,14-07-2016 16:41:05,2016-07-14 15:42:35,15,Noon,Supply
1642,5149,City,174.0,Trip Completed,14-07-2016 20:27:10,14-07-2016 21:26:22,2016-07-14 20:27:10,20,Late Evening,Supply
1643,5659,City,174.0,Trip Completed,15-07-2016 07:03:49,15-07-2016 08:08:48,2016-07-15 07:03:49,7,Morning,Supply
1644,545,City,175.0,Trip Completed,11/7/2016 10:06,11/7/2016 10:42,2016-07-11 10:06:00,10,Morning,Supply
1645,778,City,175.0,Trip Completed,11/7/2016 16:39,11/7/2016 17:18,2016-07-11 16:39:00,16,Noon,Supply
1646,1289,City,175.0,Trip Completed,11/7/2016 22:26,11/7/2016 22:55,2016-07-11 22:26:00,22,Late Evening,Supply
1647,1654,Airport,175.0,Trip Completed,12/7/2016 7:23,12/7/2016 8:06,2016-07-12 07:23:00,7,Morning,Supply
1648,1945,Airport,175.0,Trip Completed,12/7/2016 11:33,12/7/2016 12:44,2016-07-12 11:33:00,11,Morning,Supply
1649,2460,City,175.0,Trip Completed,12/7/2016 20:29,12/7/2016 21:40,2016-07-12 20:29:00,20,Late Evening,Supply
1650,2877,Airport,175.0,Trip Completed,13-07-2016 05:49:52,13-07-2016 07:03:47,2016-07-13 05:49:52,5,Late Night,Supply
1651,3264,City,175.0,Trip Completed,13-07-2016 10:21:04,13-07-2016 11:31:53,2016-07-13 10:21:04,10,Morning,Supply
1652,3927,City,175.0,Trip Completed,13-07-2016 22:22:46,13-07-2016 23:21:28,2016-07-13 22:22:46,22,Late Evening,Supply
1653,5774,City,175.0,Trip Completed,15-07-2016 08:29:25,15-07-2016 09:22:31,2016-07-15 08:29:25,8,Morning,Supply
1654,923,City,176.0,Trip Completed,11/7/2016 18:26,11/7/2016 19:37,2016-07-11 18:26:00,18,Late Evening,Supply
1655,1439,City,176.0,Trip Completed,12/7/2016 4:45,12/7/2016 5:19,2016-07-12 04:45:00,4,Late Night,Supply
1656,2130,City,176.0,Trip Completed,12/7/2016 17:04,12/7/2016 17:46,2016-07-12 17:04:00,17,Noon,Supply
1657,2797,City,176.0,Trip Completed,13-07-2016 04:53:36,13-07-2016 06:07:10,2016-07-13 04:53:36,4,Late Night,Supply
1658,3135,Airport,176.0,Trip Completed,13-07-2016 08:48:27,13-07-2016 09:21:33,2016-07-13 08:48:27,8,Morning,Supply
1659,3525,Airport,176.0,Trip Completed,13-07-2016 17:48:26,13-07-2016 18:50:29,2016-07-13 17:48:26,17,Noon,Supply
